0.94096 0.0081496
0.95199 0.0066709
0.96194 0.005321
0.97077 0.0041085
0.97847 0.0030408
0.98502 0.002125
0.99039 0.0013671
0.99459 0.00077208
0.99759 0.00034419
0.9994 8.62e-005
1 0
0.99965 0
0.99965 -0.0011635
0.99822 -0.0028119
0.99546 -0.0046931
0.99144 -0.0067387
0.9862 -0.008926
0.97976 -0.011244
0.97216 -0.013683
0.96341 -0.016234
0.95353 -0.018888
0.94255 -0.021635
0.9305 -0.024463
0.91741 -0.027361
0.9033 -0.030316
0.88822 -0.033318
0.8722 -0.036354
0.85527 -0.03941
0.83748 -0.042474
0.81887 -0.045534
0.79948 -0.048577
0.77937 -0.05159
0.75858 -0.05456
0.73715 -0.057474
0.71515 -0.060319
0.69262 -0.063083
0.66962 -0.065752
0.6462 -0.068312
0.62243 -0.070752
0.59835 -0.073057
0.57402 -0.075213
0.54951 -0.077208
0.52487 -0.079027
0.50016 -0.080658
0.47545 -0.082087
0.45078 -0.0833
0.42623 -0.084286
0.40184 -0.085033
0.37769 -0.085528
0.35382 -0.085763
0.3303 -0.085727
0.30718 -0.085412
0.28451 -0.084811
0.26237 -0.083919
0.24078 -0.082733
0.21982 -0.08125
0.19953 -0.07947
0.17996 -0.077395
0.16116 -0.075027
0.14317 -0.072373
0.12604 -0.069438
0.10981 -0.066232
0.094518 -0.062764
0.080203 -0.059046
0.066898 -0.055091
0.054638 -0.05091
0.043451 -0.046519
0.033364 -0.041933
0.024403 -0.037165
0.01659 -0.032231
0.0099425 -0.027145
0.0044784 -0.021923
0.00021138 -0.016579
-0.0028469 -0.01113
-0.0046869 -0.0055938
-0.0053012 1.18e-007
-0.0046867 0.005594
-0.0028466 0.01113
0.00021183 0.016579
0.004479 0.021923
0.0099432 0.027145
0.016591 0.03223
0.024404 0.037164
0.033365 0.041931
0.043452 0.046518
0.054639 0.050908
0.0669 0.055088
0.080204 0.059044
0.09452 0.062761
0.10981 0.066229
0.12604 0.069434
0.14317 0.072368
0.16116 0.075022
0.17996 0.077389
0.19953 0.079464
0.21982 0.081244
0.24079 0.082726
0.26237 0.083912
0.28452 0.084803
0.30718 0.085403
0.3303 0.085718
0.35382 0.085754
0.37769 0.085519
0.40184 0.085023
0.42623 0.084276
0.45078 0.08329
0.47545 0.082076
0.50016 0.080648
0.52487 0.079017
0.54951 0.077197
0.57402 0.075203
0.59835 0.073046
0.62243 0.070742
0.6462 0.068302
0.66962 0.065742
0.69262 0.063073
0.71515 0.06031
0.73715 0.057465
0.75858 0.054551
0.77937 0.051582
0.79948 0.048569
0.81887 0.045527
0.83748 0.042468
0.85527 0.039404
0.8722 0.036348
0.88822 0.033313
0.9033 0.030312
0.91741 0.027356
0.9305 0.024459
0.94255 0.021632
0.95353 0.018886
0.96341 0.016232
0.97216 0.013681
0.97976 0.011242
0.9862 0.0089251
0.99144 0.0067381
0.99546 0.0046928
0.99822 0.0028117
0.99965 0.0011634
0.99965 0
1.0018 0
1.0018 -0.0025723
1.0005 -0.0055598
0.99795 -0.0088148
0.99408 -0.012256
0.98896 -0.015839
0.98261 -0.019541
0.97508 -0.023343
0.96638 -0.02723
0.95654 -0.031189
0.94559 -0.035207
0.93354 -0.039269
0.92044 -0.043361
0.90632 -0.04747
0.8912 -0.05158
0.87512 -0.055676
0.85813 -0.059744
0.84027 -0.063769
0.82157 -0.067735
0.80208 -0.071628
0.78185 -0.075433
0.76092 -0.079135
0.73936 -0.082719
0.7172 -0.086171
0.6945 -0.089476
0.67132 -0.09262
0.64772 -0.095588
0.62374 -0.098366
0.59944 -0.10094
0.57489 -0.10329
0.55015 -0.10542
0.52527 -0.10729
0.50031 -0.10891
0.47533 -0.11026
0.4504 -0.11132
0.42557 -0.11209
0.40091 -0.11254
0.37647 -0.11269
0.35232 -0.1125
0.3285 -0.11199
0.30509 -0.11113
0.28214 -0.10993
0.2597 -0.10838
0.23782 -0.10648
0.21658 -0.10422
0.196 -0.10163
0.17615 -0.098683
0.15708 -0.0954
0.13883 -0.091786
0.12144 -0.087849
0.10497 -0.083599
0.089441 -0.079049
0.074903 -0.074213
0.061389 -0.069105
0.048932 -0.063741
0.037563 -0.058138
0.027311 -0.052312
0.0182 -0.046282
0.010254 -0.040066
0.003492 -0.033683
-0.0020677 -0.027151
-0.0064101 -0.020492
-0.0095228 -0.013729
-0.011395 -0.0068864
-0.01202 2.9e-007
-0.011395 0.006887
-0.0095221 0.013729
-0.0064091 0.020493
-0.0020663 0.027151
0.0034937 0.033682
0.010256 0.040065
0.018202 0.04628
0.027313 0.05231
0.037566 0.058135
0.048935 0.063738
0.061392 0.069101
0.074906 0.074208
0.089445 0.079043
0.10497 0.083592
0.12145 0.08784
0.13883 0.091777
0.15709 0.09539
0.17616 0.098672
0.19601 0.10161
0.21658 0.10421
0.23783 0.10646
0.2597 0.10836
0.28214 0.10991
0.30509 0.11111
0.32851 0.11197
0.35232 0.11248
0.37647 0.11267
0.40091 0.11252
0.42558 0.11207
0.4504 0.1113
0.47533 0.11024
0.50031 0.10889
0.52527 0.10727
0.55015 0.1054
0.57489 0.10327
0.59944 0.10092
0.62374 0.098345
0.64772 0.095567
0.67132 0.0926
0.6945 0.089457
0.7172 0.086152
0.73936 0.082701
0.76092 0.079117
0.78185 0.075416
0.80208 0.071612
0.82156 0.06772
0.84026 0.063755
0.85813 0.059731
0.87512 0.055664
0.8912 0.051569
0.90631 0.04746
0.92044 0.043353
0.93354 0.039262
0.94559 0.0352
0.95654 0.031184
0.96638 0.027226
0.97508 0.023339
0.98261 0.019538
0.98895 0.015838
0.99408 0.012254
0.99795 0.0088141
1.0005 0.0055594
1.0018 0.0025722
1.0018 0
1.0059 0
1.0059 -0.004065
1.0047 -0.0084545
1.0022 -0.013095
0.9984 -0.017922
0.99336 -0.022891
0.98707 -0.027968
0.97958 -0.033129
0.9709 -0.038353
0.96106 -0.043621
0.95009 -0.048916
0.93801 -0.054221
0.92485 -0.059517
0.91066 -0.064788
0.89545 -0.070016
0.87927 -0.075184
0.86216 -0.080275
0.84415 -0.08527
0.8253 -0.090153
0.80564 -0.094907
0.78523 -0.099515
0.7641 -0.10396
0.74232 -0.10822
0.71994 -0.11229
0.697 -0.11615
0.67356 -0.11978
0.64969 -0.12316
0.62543 -0.12628
0.60084 -0.12913
0.57599 -0.1317
0.55093 -0.13395
0.52573 -0.1359
0.50044 -0.13751
0.47513 -0.13878
0.44985 -0.13969
0.42467 -0.14024
0.39965 -0.14042
0.37486 -0.14021
0.35034 -0.13961
0.32617 -0.13861
0.3024 -0.13721
0.27908 -0.13541
0.25628 -0.1332
0.23406 -0.13058
0.21246 -0.12755
0.19155 -0.12413
0.17137 -0.12031
0.15197 -0.1161
0.1334 -0.11151
0.11571 -0.10656
0.098947 -0.10125
0.083144 -0.095607
0.068344 -0.089636
0.054584 -0.083358
0.041899 -0.076792
0.030319 -0.069957
0.019875 -0.062873
0.010593 -0.055562
0.0024956 -0.048045
-0.0043951 -0.040345
-0.010061 -0.032485
-0.014487 -0.024492
-0.017658 -0.016391
-0.019566 -0.0082153
-0.020202 5.16e-007
-0.019565 0.0082163
-0.017657 0.016392
-0.014485 0.024492
-0.010059 0.032485
-0.0043922 0.040344
0.0024991 0.048044
0.010597 0.05556
0.01988 0.06287
0.030324 0.069953
0.041904 0.076786
0.05459 0.083351
0.06835 0.089628
0.08315 0.095597
0.098953 0.10124
0.11572 0.10655
0.13341 0.1115
0.15198 0.11609
0.17137 0.12029
0.19156 0.12411
0.21247 0.12753
0.23407 0.13056
0.25629 0.13318
0.27909 0.13539
0.3024 0.13719
0.32617 0.13859
0.35035 0.13958
0.37486 0.14018
0.39966 0.14039
0.42468 0.14021
0.44985 0.13966
0.47513 0.13875
0.50044 0.13748
0.52573 0.13586
0.55093 0.13392
0.57599 0.13166
0.60084 0.1291
0.62543 0.12625
0.64969 0.12313
0.67356 0.11975
0.697 0.11612
0.71993 0.11226
0.74232 0.1082
0.7641 0.10393
0.78522 0.09949
0.80564 0.094883
0.82529 0.090131
0.84415 0.085249
0.86215 0.080255
0.87927 0.075166
0.89544 0.07
0.91065 0.064773
0.92485 0.059504
0.93801 0.054209
0.95009 0.048907
0.96106 0.043613
0.9709 0.038346
0.97958 0.033124
0.98707 0.027964
0.99335 0.022888
0.9984 0.01792
1.0022 0.013093
1.0047 0.0084539
1.0059 0.0040649
1.0059 0
1.0119 0
1.0119 -0.005586
1.0107 -0.011429
1.0082 -0.017489
1.0045 -0.023722
0.99945 -0.030085
0.99319 -0.036545
0.98569 -0.043072
0.97699 -0.049641
0.96711 -0.056228
0.95608 -0.062811
0.94392 -0.069369
0.93066 -0.075882
0.91634 -0.082329
0.90099 -0.088689
0.88465 -0.094943
0.86736 -0.10107
0.84915 -0.10705
0.83008 -0.11286
0.81019 -0.11849
0.78952 -0.12391
0.76812 -0.12911
0.74606 -0.13407
0.72337 -0.13877
0.70011 -0.14318
0.67634 -0.14731
0.65212 -0.15112
0.6275 -0.1546
0.60255 -0.15773
0.57731 -0.16051
0.55186 -0.16291
0.52626 -0.16493
0.50056 -0.16654
0.47483 -0.16774
0.44913 -0.16851
0.42352 -0.16885
0.39807 -0.16875
0.37284 -0.16819
0.34789 -0.16717
0.32329 -0.16569
0.29908 -0.16375
0.27534 -0.16134
0.25212 -0.15846
0.22948 -0.15511
0.20747 -0.15131
0.18615 -0.14705
0.16558 -0.14234
0.1458 -0.13719
0.12687 -0.13162
0.10883 -0.12563
0.091726 -0.11925
0.075603 -0.11248
0.060502 -0.10536
0.046459 -0.09789
0.033511 -0.0901
0.021691 -0.082012
0.011029 -0.073648
0.0015512 -0.065032
-0.0067164 -0.056191
-0.013752 -0.047151
-0.019537 -0.037938
-0.024055 -0.028584
-0.027293 -0.01912
-0.029239 -0.0095791
-0.029889 7.97e-007
-0.029238 0.0095806
-0.027291 0.019121
-0.024053 0.028585
-0.019534 0.037939
-0.013748 0.04715
-0.0067113 0.056189
0.001557 0.065029
0.011035 0.073644
0.021698 0.082006
0.033519 0.090093
0.046467 0.097881
0.06051 0.10535
0.075612 0.11247
0.091736 0.11923
0.10884 0.12561
0.12688 0.1316
0.14581 0.13717
0.16559 0.14231
0.18616 0.14702
0.20748 0.15128
0.22949 0.15508
0.25213 0.15843
0.27535 0.16131
0.29909 0.16372
0.32329 0.16566
0.3479 0.16714
0.37285 0.16815
0.39808 0.16871
0.42353 0.16881
0.44913 0.16847
0.47483 0.1677
0.50056 0.1665
0.52626 0.16488
0.55186 0.16287
0.57731 0.16047
0.60255 0.15769
0.6275 0.15456
0.65212 0.15108
0.67634 0.14727
0.70011 0.14315
0.72336 0.13873
0.74605 0.13403
0.76812 0.12908
0.78951 0.12388
0.81018 0.11846
0.83007 0.11283
0.84915 0.10702
0.86735 0.10104
0.88464 0.094918
0.90098 0.088667
0.91633 0.082309
0.93065 0.075864
0.94391 0.069354
0.95607 0.062798
0.96711 0.056217
0.97699 0.049632
0.98569 0.043065
0.99318 0.03654
0.99945 0.030081
1.0045 0.023719
1.0082 0.017487
1.0107 0.011428
1.0119 0.0055858
1.0119 0
1.0198 0
1.0198 -0.0071246
1.0186 -0.014458
1.0161 -0.021976
1.0123 -0.029644
1.0073 -0.037426
1.001 -0.045287
0.99345 -0.053197
0.98469 -0.061126
0.97473 -0.069048
0.96359 -0.076935
0.9513 -0.084764
0.93789 -0.092511
0.92339 -0.10015
0.90784 -0.10766
0.89128 -0.11502
0.87375 -0.1222
0.85528 -0.12918
0.83593 -0.13594
0.81573 -0.14246
0.79474 -0.14871
0.773 -0.15468
0.75057 -0.16034
0.72751 -0.16568
0.70386 -0.17068
0.67968 -0.1753
0.65503 -0.17955
0.62997 -0.1834
0.60456 -0.18683
0.57886 -0.18983
0.55294 -0.19239
0.52685 -0.19448
0.50066 -0.1961
0.47443 -0.19723
0.44823 -0.19787
0.42212 -0.19799
0.39616 -0.19761
0.37042 -0.1967
0.34496 -0.19527
0.31985 -0.19331
0.29514 -0.19081
0.2709 -0.18779
0.24719 -0.18423
0.22406 -0.18015
0.20158 -0.17555
0.1798 -0.17044
0.15878 -0.16483
0.13856 -0.15873
0.11921 -0.15215
0.10077 -0.14511
0.083278 -0.13763
0.066791 -0.12973
0.051346 -0.12143
0.036983 -0.11274
0.023738 -0.10371
0.011645 -0.094338
0.0007367 -0.084667
-0.00896 -0.074721
-0.017419 -0.064528
-0.024618 -0.054119
-0.030536 -0.043525
-0.035158 -0.03278
-0.038469 -0.021919
-0.040459 -0.010979
-0.041123 1.13e-006
-0.040458 0.010981
-0.038466 0.021921
-0.035154 0.032781
-0.030531 0.043525
-0.024612 0.054118
-0.017412 0.064526
-0.0089518 0.074717
0.00074577 0.084662
0.011655 0.094331
0.023749 0.1037
0.036994 0.11273
0.051358 0.12141
0.066804 0.12971
0.083291 0.13761
0.10078 0.14509
0.11922 0.15213
0.13858 0.1587
0.15879 0.1648
0.17981 0.17041
0.20159 0.17552
0.22407 0.18012
0.2472 0.1842
0.27091 0.18775
0.29515 0.19077
0.31986 0.19326
0.34497 0.19522
0.37043 0.19665
0.39617 0.19756
0.42213 0.19794
0.44824 0.19781
0.47444 0.19718
0.50066 0.19604
0.52685 0.19442
0.55294 0.19233
0.57886 0.18978
0.60456 0.18678
0.62997 0.18335
0.65503 0.1795
0.67967 0.17525
0.70385 0.17062
0.7275 0.16563
0.75057 0.1603
0.77299 0.15464
0.79473 0.14867
0.81572 0.14242
0.83592 0.1359
0.85527 0.12914
0.87374 0.12216
0.89127 0.11499
0.90783 0.10763
0.92338 0.10013
0.93788 0.092488
0.95129 0.084745
0.96358 0.076919
0.97472 0.069034
0.98468 0.061115
0.99345 0.053188
1.001 0.04528
1.0073 0.037421
1.0123 0.02964
1.0161 0.021974
1.0186 0.014457
1.0198 0.0071243
1.0198 0
1.0295 0
1.0295 -0.0086821
1.0283 -0.017539
1.0257 -0.026551
1.0219 -0.035688
1.0169 -0.044919
1.0105 -0.05421
1.0029 -0.063527
0.99403 -0.07284
0.98394 -0.082119
0.97264 -0.091333
0.96017 -0.10045
0.94656 -0.10946
0.93184 -0.11831
0.91604 -0.12699
0.8992 -0.13547
0.88136 -0.14373
0.86257 -0.15173
0.84286 -0.15946
0.82229 -0.16688
0.8009 -0.17399
0.77875 -0.18074
0.75589 -0.18713
0.73237 -0.19313
0.70824 -0.19871
0.68357 -0.20386
0.65842 -0.20856
0.63284 -0.21278
0.6069 -0.21652
0.58065 -0.21975
0.55417 -0.22247
0.52752 -0.22465
0.50075 -0.22628
0.47395 -0.22735
0.44716 -0.22785
0.42046 -0.22777
0.39391 -0.2271
0.36759 -0.22585
0.34154 -0.22399
0.31584 -0.22154
0.29055 -0.21849
0.26574 -0.21484
0.24147 -0.2106
0.21779 -0.20577
0.19477 -0.20037
0.17246 -0.19439
0.15093 -0.18786
0.13022 -0.18078
0.11039 -0.17318
0.091495 -0.16506
0.073574 -0.15646
0.056676 -0.1474
0.040845 -0.13789
0.026121 -0.12796
0.012543 -0.11765
0.00014575 -0.10697
-0.011038 -0.095964
-0.02098 -0.084655
-0.029653 -0.073079
-0.037033 -0.061268
-0.0431 -0.049259
-0.047837 -0.037089
-0.051231 -0.024795
-0.053271 -0.012418
-0.053951 1.53e-006
-0.053269 0.01242
-0.051228 0.024797
-0.047833 0.03709
-0.043094 0.04926
-0.037025 0.061268
-0.029643 0.073077
-0.020969 0.084652
-0.011027 0.095958
0.00015884 0.10696
0.012557 0.11764
0.026136 0.12795
0.040861 0.13787
0.056692 0.14738
0.073591 0.15644
0.091513 0.16504
0.11041 0.17315
0.13024 0.18075
0.15095 0.18782
0.17248 0.19435
0.19479 0.20033
0.21781 0.20573
0.24148 0.21055
0.26576 0.21479
0.29057 0.21844
0.31586 0.22149
0.34155 0.22393
0.3676 0.22579
0.39392 0.22704
0.42047 0.22771
0.44717 0.22778
0.47395 0.22728
0.50076 0.22621
0.52752 0.22458
0.55417 0.2224
0.58065 0.21969
0.6069 0.21645
0.63284 0.21272
0.65842 0.20849
0.68357 0.20379
0.70823 0.19865
0.73236 0.19307
0.75588 0.18707
0.77874 0.18069
0.80089 0.17394
0.82228 0.16684
0.84285 0.15941
0.86255 0.15169
0.88135 0.14369
0.89918 0.13543
0.91602 0.12696
0.93182 0.11828
0.94655 0.10943
0.96016 0.10043
0.97263 0.091312
0.98392 0.082102
0.99402 0.072826
1.0029 0.063516
1.0105 0.054201
1.0169 0.044913
1.0219 0.035684
1.0257 0.026548
1.0283 0.017538
1.0295 0.0086817
1.0295 0
1.0411 0
1.0411 -0.010263
1.0398 -0.020675
1.0373 -0.031218
1.0334 -0.041862
1.0282 -0.052578
1.0218 -0.063331
1.014 -0.074088
1.005 -0.084815
0.99477 -0.095479
0.98328 -0.10605
0.97058 -0.11649
0.95671 -0.12677
0.94171 -0.13687
0.92559 -0.14674
0.90842 -0.15637
0.89021 -0.16573
0.87103 -0.17478
0.8509 -0.18349
0.82989 -0.19185
0.80804 -0.19982
0.78539 -0.20739
0.76202 -0.21452
0.73796 -0.22119
0.71329 -0.22737
0.68805 -0.23306
0.66231 -0.23822
0.63612 -0.24284
0.60956 -0.24689
0.58269 -0.25037
0.55557 -0.25325
0.52826 -0.25552
0.50084 -0.25717
0.47337 -0.25818
0.44591 -0.25855
0.41854 -0.25826
0.39132 -0.25732
0.36433 -0.2557
0.33761 -0.25343
0.31126 -0.25048
0.28531 -0.24686
0.25986 -0.24258
0.23495 -0.23764
0.21065 -0.23205
0.18702 -0.22582
0.16412 -0.21896
0.14201 -0.21148
0.12075 -0.20341
0.10039 -0.19476
0.080984 -0.18554
0.062578 -0.1758
0.045222 -0.16554
0.028961 -0.15479
0.013836 -0.1436
-0.00011307 -0.13197
-0.012849 -0.11995
-0.02434 -0.10757
-0.034553 -0.094865
-0.043463 -0.081869
-0.051044 -0.06862
-0.057277 -0.055157
-0.062143 -0.041521
-0.065628 -0.027754
-0.067724 -0.013898
-0.068422 1.98e-006
-0.067721 0.013902
-0.065624 0.027757
-0.062137 0.041524
-0.057269 0.055158
-0.051034 0.068619
-0.043451 0.081867
-0.03454 0.094861
-0.024324 0.10757
-0.012833 0.11994
-9.51e-005 0.13196
0.013855 0.14358
0.028981 0.15478
0.045243 0.16552
0.0626 0.17577
0.081006 0.18551
0.10041 0.19472
0.12078 0.20337
0.14204 0.21144
0.16414 0.21891
0.18704 0.22577
0.21067 0.232
0.23497 0.23759
0.25988 0.24252
0.28533 0.2468
0.31127 0.25041
0.33763 0.25336
0.36434 0.25563
0.39134 0.25724
0.41855 0.25819
0.44592 0.25847
0.47337 0.25811
0.50084 0.25709
0.52826 0.25544
0.55557 0.25317
0.58269 0.25029
0.60956 0.24682
0.63612 0.24276
0.6623 0.23815
0.68804 0.23299
0.71328 0.2273
0.73795 0.22112
0.76201 0.21445
0.78538 0.20732
0.80802 0.19976
0.82987 0.19179
0.85089 0.18344
0.87101 0.17472
0.89019 0.16568
0.9084 0.15633
0.92557 0.1467
0.94169 0.13683
0.95669 0.12674
0.97056 0.11646
0.98326 0.10602
0.99475 0.095459
1.005 0.084798
1.014 0.074075
1.0218 0.063321
1.0282 0.05257
1.0334 0.041857
1.0373 0.031215
1.0398 0.020674
1.0411 0.010263
1.0411 0
1.0546 0
1.0546 -0.011873
1.0533 -0.023876
1.0506 -0.035987
1.0467 -0.048178
1.0414 -0.060418
1.0348 -0.072673
1.0269 -0.084906
1.0177 -0.097083
1.0073 -0.10917
0.99553 -0.12112
0.98255 -0.13292
0.96838 -0.14451
0.95303 -0.15588
0.93655 -0.16698
0.91897 -0.17779
0.90034 -0.18827
0.88069 -0.19839
0.86008 -0.20812
0.83855 -0.21744
0.81616 -0.22631
0.79295 -0.2347
0.76898 -0.24259
0.74432 -0.24995
0.719 -0.25677
0.69311 -0.263
0.6667 -0.26865
0.63983 -0.27367
0.61256 -0.27805
0.58497 -0.28178
0.55712 -0.28484
0.52908 -0.28721
0.50091 -0.28888
0.47269 -0.28984
0.44448 -0.29007
0.41636 -0.28958
0.38839 -0.28835
0.36063 -0.28637
0.33317 -0.28366
0.30607 -0.28021
0.2794 -0.27602
0.25322 -0.27109
0.2276 -0.26544
0.20261 -0.25906
0.1783 -0.25199
0.15475 -0.24422
0.132 -0.23578
0.11012 -0.22669
0.089172 -0.21696
0.069198 -0.20661
0.050255 -0.19569
0.032391 -0.1842
0.015653 -0.17219
8.4e-005 -0.15969
-0.014275 -0.14671
-0.027386 -0.13331
-0.039214 -0.11952
-0.049728 -0.10538
-0.058899 -0.090923
-0.066703 -0.076194
-0.073118 -0.061235
-0.078126 -0.04609
-0.081713 -0.030804
-0.083869 -0.015424
-0.084588 2.48e-006
-0.083867 0.015429
-0.081708 0.030808
-0.078118 0.046093
-0.073108 0.061236
-0.066691 0.076194
-0.058884 0.090921
-0.049711 0.10538
-0.039195 0.11952
-0.027365 0.1333
-0.014253 0.1467
0.00010765 0.15967
0.015678 0.17217
0.032417 0.18418
0.050282 0.19566
0.069225 0.20658
0.089199 0.21692
0.11015 0.22664
0.13203 0.23574
0.15477 0.24417
0.17833 0.25193
0.20263 0.25901
0.22763 0.26537
0.25324 0.27102
0.27942 0.27594
0.30609 0.28013
0.33319 0.28358
0.36065 0.28629
0.3884 0.28826
0.41637 0.28949
0.44449 0.28998
0.4727 0.28975
0.50092 0.28879
0.52908 0.28712
0.55712 0.28475
0.58497 0.28169
0.61256 0.27796
0.63982 0.27358
0.66669 0.26856
0.6931 0.26292
0.71899 0.25668
0.7443 0.24987
0.76897 0.24251
0.79293 0.23462
0.81614 0.22623
0.83853 0.21737
0.86006 0.20806
0.88067 0.19833
0.90031 0.18822
0.91895 0.17774
0.93652 0.16694
0.95301 0.15584
0.96835 0.14448
0.98253 0.13288
0.9955 0.1211
1.0072 0.10914
1.0177 0.097063
1.0269 0.084891
1.0348 0.072661
1.0414 0.06041
1.0467 0.048173
1.0506 0.035983
1.0533 0.023874
1.0546 0.011872
1.0546 0
1.0699 0
1.0699 -0.013518
1.0686 -0.02715
1.0659 -0.040872
1.0619 -0.054653
1.0565 -0.068462
1.0497 -0.08226
1.0416 -0.096012
1.0322 -0.10968
1.0215 -0.12322
1.0094 -0.13661
0.99613 -0.14979
0.98159 -0.16274
0.96585 -0.17541
0.94894 -0.18777
0.9309 -0.19979
0.91177 -0.21143
0.89159 -0.22265
0.87042 -0.23343
0.84831 -0.24373
0.8253 -0.25352
0.80144 -0.26276
0.77681 -0.27144
0.75144 -0.27952
0.72542 -0.28698
0.69878 -0.29379
0.67161 -0.29992
0.64397 -0.30537
0.61591 -0.31009
0.58752 -0.31409
0.55885 -0.31733
0.52998 -0.31981
0.50098 -0.3215
0.47192 -0.32241
0.44287 -0.32251
0.4139 -0.32181
0.38509 -0.32029
0.3565 -0.31795
0.32821 -0.3148
0.30028 -0.31083
0.27279 -0.30604
0.24581 -0.30045
0.21941 -0.29407
0.19365 -0.2869
0.16859 -0.27896
0.14431 -0.27026
0.12085 -0.26083
0.098298 -0.25068
0.076694 -0.23984
0.056097 -0.22834
0.036562 -0.2162
0.018139 -0.20346
0.00087614 -0.19014
-0.015181 -0.17628
-0.02999 -0.16192
-0.043513 -0.1471
-0.055712 -0.13186
-0.066556 -0.11623
-0.076015 -0.10027
-0.084063 -0.084012
-0.090679 -0.067509
-0.095843 -0.050807
-0.099542 -0.033954
-0.10177 -0.017001
-0.10251 3.05e-006
-0.10176 0.017007
-0.099536 0.033959
-0.095834 0.050811
-0.090667 0.067511
-0.084048 0.084013
-0.075997 0.10027
-0.066536 0.11623
-0.05569 0.13185
-0.043488 0.14709
-0.029964 0.16191
-0.015152 0.17626
0.00090621 0.19011
0.01817 0.20343
0.036594 0.21617
0.05613 0.2283
0.076727 0.2398
0.098332 0.25063
0.12089 0.26077
0.14434 0.2702
0.16862 0.27889
0.19368 0.28683
0.21944 0.294
0.24584 0.30038
0.27282 0.30596
0.30031 0.31074
0.32823 0.31471
0.35652 0.31786
0.38511 0.32019
0.41392 0.32171
0.44288 0.32241
0.47193 0.32231
0.50099 0.3214
0.52998 0.3197
0.55885 0.31723
0.58751 0.31398
0.61591 0.30999
0.64396 0.30526
0.6716 0.29982
0.69877 0.29369
0.7254 0.28688
0.75143 0.27943
0.77679 0.27135
0.80142 0.26268
0.82527 0.25343
0.84828 0.24365
0.8704 0.23336
0.89156 0.22259
0.91174 0.21137
0.93087 0.19973
0.94891 0.18772
0.96582 0.17536
0.98156 0.16269
0.9961 0.14975
1.0094 0.13657
1.0214 0.1232
1.0322 0.10966
1.0416 0.095995
1.0497 0.082247
1.0565 0.068452
1.0619 0.054647
1.0659 0.040868
1.0686 0.027148
1.0699 0.013517
1.0699 0
1.0873 0
1.0873 -0.015203
1.0859 -0.030508
1.0831 -0.045887
1.079 -0.061306
1.0734 -0.07673
1.0665 -0.092121
1.0581 -0.10744
1.0485 -0.12264
1.0374 -0.13769
1.025 -0.15254
1.0114 -0.16716
0.9964 -0.1815
0.9802 -0.19552
0.9628 -0.20918
0.94423 -0.22245
0.92454 -0.23528
0.90377 -0.24764
0.88197 -0.2595
0.85919 -0.27081
0.83548 -0.28155
0.8109 -0.29167
0.78551 -0.30116
